IdDisciplina,IdTurma,IdAluno,IdFaseNotaAtual,SituacaoAtual,StDisciplinaDispensada,IdAlunoCurso,DataMatricula,IdUsuarioMatricula,DataTrancamento,IdUsuarioTrancamento,IdMotivoTrancamento,ComentarioTrancamento,IdSituacaoAlunoDisciplina,NotaFinal,Faltas,ProblemaAutorizadoMatricula,IdUsuarioAutorizacaoMatricula,JustificativaAutorizacaoMatricula,StGoogleEdu_Sincronizado,GoogleForEducation_LogProcessamento
16,152,1121,134,C,A,,,16.0,,,,,7397,,,,,,False,
1,415,1122,323,C,A,,,16.0,,,,,7398,,,,,,False,
4,415,1122,323,C,A,,,16.0,,,,,7399,,,,,,False,
19,415,1122,236,C,A,,,16.0,,,,,7400,,,,,,False,
1,208,1123,328,C,A,,,16.0,,,,,7401,,,,,,False,
4,208,1123,328,C,A,,,16.0,,,,,7402,,,,,,False,
5,208,1123,328,C,A,,,16.0,,,,,7403,,,,,,False,
17,208,1123,260,C,A,,,16.0,,,,,7404,,,,,,False,
1,420,1053,284,C,A,,,15.0,,,,,7405,,,,,,False,
4,420,1053,284,C,A,,,15.0,,,,,7406,,,,,,False,
16,420,1053,134,C,A,,,15.0,,,,,7407,,,,,,False,
1,420,1080,284,C,A,,,15.0,,,,,7408,,,,,,False,
4,420,1080,284,C,A,,,15.0,,,,,7409,,,,,,False,
16,420,1080,134,C,A,,,15.0,,,,,7410,,,,,,False,
1,420,992,284,C,A,,,15.0,,,,,7414,,,,,,False,
4,420,992,284,C,A,,,15.0,,,,,7415,,,,,,False,
16,420,992,134,C,A,,,15.0,,,,,7416,,,,,,False,
1,420,1038,284,C,A,,,15.0,,,,,7417,,,,,,False,
4,420,1038,284,C,A,,,15.0,,,,,7418,,,,,,False,
16,420,1038,134,C,A,,,15.0,,,,,7419,,,,,,False,
1,420,925,284,C,A,,,,,,,,7423,,,,,,False,
4,420,925,284,C,A,,,,,,,,7424,,,,,,False,
16,420,925,134,C,A,,,,,,,,7425,,,,,,False,
1,420,868,284,C,A,,,,,,,,7426,,,,,,False,
4,420,868,284,C,A,,,,,,,,7427,,,,,,False,
16,420,868,134,C,A,,,,,,,,7428,,,,,,False,
1,411,1102,284,C,A,,,15.0,,,,,7432,,,,,,False,
4,411,1102,284,C,A,,,15.0,,,,,7433,,,,,,False,
16,411,1102,134,C,A,,,15.0,,,,,7434,,,,,,False,
1,411,970,134,C,A,,,15.0,,,,,7435,,,,,,False,
4,411,970,134,C,A,,,15.0,,,,,7436,,,,,,False,
16,411,970,134,C,A,,,15.0,,,,,7437,,,,,,False,
1,411,1082,136,C,A,,,15.0,,,,,7438,,,,,,False,
4,411,1082,136,C,A,,,15.0,,,,,7439,,,,,,False,
16,411,1082,134,C,A,,,15.0,,,,,7440,,,,,,False,
1,411,1023,284,C,A,,,15.0,,,,,7441,,,,,,False,
4,411,1023,284,C,A,,,15.0,,,,,7442,,,,,,False,
16,411,1023,134,C,A,,,15.0,,,,,7443,,,,,,False,
1,411,1071,134,C,A,,,15.0,,,,,7444,,,,,,False,
4,411,1071,134,C,A,,,15.0,,,,,7445,,,,,,False,
16,411,1071,134,C,A,,,15.0,,,,,7446,,,,,,False,
1,411,1100,284,C,A,,,15.0,,,,,7447,,,,,,False,
4,411,1100,284,C,A,,,15.0,,,,,7448,,,,,,False,
16,411,1100,134,C,A,,,15.0,,,,,7449,,,,,,False,
1,411,1088,134,C,A,,,15.0,,,,,7450,,,,,,False,
4,411,1088,134,C,A,,,15.0,,,,,7451,,,,,,False,
16,411,1088,134,C,A,,,15.0,,,,,7452,,,,,,False,
1,411,1065,134,C,A,,,,,,,,7453,,,,,,False,
4,411,1065,134,C,A,,,,,,,,7454,,,,,,False,
16,411,1065,134,C,A,,,,,,,,7455,,,,,,False,
1,237,1090,135,C,A,,,15.0,,,,,7459,,,,,,False,
4,237,1090,134,C,A,,,15.0,,,,,7460,,,,,,False,
16,237,1090,134,C,A,,,15.0,,,,,7461,,,,,,False,
1,237,980,136,C,A,,,15.0,,,,,7462,,,,,,False,
4,237,980,136,C,A,,,15.0,,,,,7463,,,,,,False,
16,237,980,134,C,A,,,15.0,,,,,7464,,,,,,False,
1,237,1067,136,C,A,,,15.0,,,,,7465,,,,,,False,
4,237,1067,136,C,A,,,15.0,,,,,7466,,,,,,False,
16,237,1067,134,C,A,,,15.0,,,,,7467,,,,,,False,
1,421,1044,284,C,A,,,15.0,,,,,7477,,,,,,False,
4,421,1044,137,C,A,,,15.0,,,,,7478,,,,,,False,
16,421,1044,134,C,A,,,15.0,,,,,7479,,,,,,False,
1,421,989,284,C,A,,,15.0,,,,,7480,,,,,,False,
4,421,989,137,C,A,,,15.0,,,,,7481,,,,,,False,
16,421,989,134,C,A,,,15.0,,,,,7482,,,,,,False,
1,421,1050,284,C,A,,,15.0,,,,,7483,,,,,,False,
4,421,1050,137,C,A,,,15.0,,,,,7484,,,,,,False,
16,421,1050,134,C,A,,,15.0,,,,,7485,,,,,,False,
1,421,981,284,C,A,,,15.0,,,,,7486,,,,,,False,
4,421,981,137,C,A,,,15.0,,,,,7487,,,,,,False,
16,421,981,134,C,A,,,15.0,,,,,7488,,,,,,False,
1,421,993,284,C,A,,,15.0,,,,,7489,,,,,,False,
4,421,993,137,C,A,,,15.0,,,,,7490,,,,,,False,
16,421,993,134,C,A,,,15.0,,,,,7491,,,,,,False,
1,240,974,284,C,A,,,15.0,,,,,7501,,,,,,False,
4,240,974,284,C,A,,,15.0,,,,,7502,,,,,,False,
16,240,974,134,C,A,,,15.0,,,,,7503,,,,,,False,
1,422,1017,284,C,A,,,15.0,,,,,7507,,,,,,False,
4,422,1017,284,C,A,,,15.0,,,,,7508,,,,,,False,
16,422,1017,134,C,A,,,15.0,,,,,7509,,,,,,False,
1,422,978,284,C,A,,,15.0,,,,,7510,,,,,,False,
4,422,978,284,C,A,,,15.0,,,,,7511,,,,,,False,
16,422,978,134,C,A,,,15.0,,,,,7512,,,,,,False,
1,422,1002,135,C,A,,,15.0,,,,,7513,,,,,,False,
4,422,1002,136,C,A,,,15.0,,,,,7514,,,,,,False,
16,422,1002,134,C,A,,,15.0,,,,,7515,,,,,,False,
1,422,1012,284,C,A,,,15.0,,,,,7516,,,,,,False,
4,422,1012,284,C,A,,,15.0,,,,,7517,,,,,,False,
16,422,1012,134,C,A,,,15.0,,,,,7518,,,,,,False,
1,422,1113,284,C,A,,,15.0,,,,,7519,,,,,,False,
4,422,1113,284,C,A,,,15.0,,,,,7520,,,,,,False,
16,422,1113,134,C,A,,,15.0,,,,,7521,,,,,,False,
1,422,1018,284,C,A,,,15.0,,,,,7522,,,,,,False,
4,422,1018,284,C,A,,,15.0,,,,,7523,,,,,,False,
16,422,1018,134,C,A,,,15.0,,,,,7524,,,,,,False,
1,422,1117,284,C,A,,,15.0,,,,,7525,,,,,,False,
4,422,1117,284,C,A,,,15.0,,,,,7526,,,,,,False,
16,422,1117,134,C,A,,,15.0,,,,,7527,,,,,,False,
1,422,1042,284,C,A,,,15.0,,,,,7531,,,,,,False,
4,422,1042,284,C,A,,,15.0,,,,,7532,,,,,,False,
16,422,1042,134,C,A,,,15.0,,,,,7533,,,,,,False,
1,422,1046,284,C,A,,,15.0,,,,,7534,,,,,,False,
4,422,1046,284,C,A,,,15.0,,,,,7535,,,,,,False,
16,422,1046,134,C,A,,,15.0,,,,,7536,,,,,,False,
1,147,1063,284,C,A,,,15.0,,,,,7540,,,,,,False,
4,147,1063,284,C,A,,,15.0,,,,,7541,,,,,,False,
16,147,1063,134,C,A,,,15.0,,,,,7542,,,,,,False,
1,149,1112,284,C,A,,,15.0,,,,,7546,,,,,,False,
4,149,1112,284,C,A,,,15.0,,,,,7547,,,,,,False,
16,149,1112,134,C,A,,,15.0,,,,,7548,,,,,,False,
1,149,994,284,C,A,,,15.0,,,,,7549,,,,,,False,
4,149,994,284,C,A,,,15.0,,,,,7550,,,,,,False,
16,149,994,134,C,A,,,15.0,,,,,7551,,,,,,False,
1,149,998,284,C,A,,,15.0,,,,,7552,,,,,,False,
4,149,998,284,C,A,,,15.0,,,,,7553,,,,,,False,
16,149,998,134,C,A,,,15.0,,,,,7554,,,,,,False,
1,149,962,284,C,A,,,15.0,,,,,7555,,,,,,False,
4,149,962,284,C,A,,,15.0,,,,,7556,,,,,,False,
16,149,962,134,C,A,,,15.0,,,,,7557,,,,,,False,
1,149,960,284,C,A,,,15.0,,,,,7558,,,,,,False,
4,149,960,284,C,A,,,15.0,,,,,7559,,,,,,False,
16,149,960,134,C,A,,,15.0,,,,,7560,,,,,,False,
1,149,1035,136,C,A,,,15.0,,,,,7561,,,,,,False,
4,149,1035,136,C,A,,,15.0,,,,,7562,,,,,,False,
16,149,1035,134,C,A,,,15.0,,,,,7563,,,,,,False,
1,149,1014,136,C,A,,,15.0,,,,,7564,,,,,,False,
4,149,1014,136,C,A,,,15.0,,,,,7565,,,,,,False,
16,149,1014,134,C,A,,,15.0,,,,,7566,,,,,,False,
1,149,1015,136,C,A,,,15.0,,,,,7567,,,,,,False,
4,149,1015,136,C,A,,,15.0,,,,,7568,,,,,,False,
16,149,1015,134,C,A,,,15.0,,,,,7569,,,,,,False,
1,149,623,284,C,A,,,15.0,,,,,7570,,,,,,False,
4,149,623,284,C,A,,,15.0,,,,,7571,,,,,,False,
16,149,623,134,C,A,,,15.0,,,,,7572,,,,,,False,
1,150,1068,284,C,A,,,15.0,,,,,7573,,,,,,False,
4,150,1068,284,C,A,,,15.0,,,,,7574,,,,,,False,
16,150,1068,134,C,A,,,15.0,,,,,7575,,,,,,False,
1,151,1006,284,C,A,,,15.0,,,,,7576,,,,,,False,
4,151,1006,284,C,A,,,15.0,,,,,7577,,,,,,False,
16,151,1006,134,C,A,,,15.0,,,,,7578,,,,,,False,
1,151,1001,284,C,A,,,15.0,,,,,7579,,,,,,False,
4,151,1001,284,C,A,,,15.0,,,,,7580,,,,,,False,
16,151,1001,134,C,A,,,15.0,,,,,7581,,,,,,False,
1,152,1105,284,C,A,,,15.0,,,,,7588,,,,,,False,
4,152,1105,284,C,A,,,15.0,,,,,7589,,,,,,False,
16,152,1105,134,C,A,,,15.0,,,,,7590,,,,,,False,
1,148,1013,284,C,A,,,15.0,,,,,7591,,,,,,False,
4,148,1013,284,C,A,,,15.0,,,,,7592,,,,,,False,
16,148,1013,134,C,A,,,15.0,,,,,7593,,,,,,False,
1,148,965,284,C,A,,,15.0,,,,,7594,,,,,,False,
4,148,965,284,C,A,,,15.0,,,,,7595,,,,,,False,
16,148,965,134,C,A,,,15.0,,,,,7596,,,,,,False,
1,148,812,284,C,A,,,,,,,,7597,,,,,,False,
4,148,812,284,C,A,,,,,,,,7598,,,,,,False,
16,148,812,134,C,A,,,,,,,,7599,,,,,,False,
1,156,990,284,C,A,,,15.0,,,,,7600,,,,,,False,
4,156,990,137,C,A,,,15.0,,,,,7601,,,,,,False,
16,156,990,134,C,A,,,15.0,,,,,7602,,,,,,False,
1,156,1079,284,C,A,,,15.0,,,,,7603,,,,,,False,
4,156,1079,137,C,A,,,15.0,,,,,7604,,,,,,False,
16,156,1079,134,C,A,,,15.0,,,,,7605,,,,,,False,
1,156,1045,284,C,A,,,15.0,,,,,7606,,,,,,False,
4,156,1045,137,C,A,,,15.0,,,,,7607,,,,,,False,
16,156,1045,134,C,A,,,15.0,,,,,7608,,,,,,False,
1,148,1016,284,C,A,,,15.0,,,,,7609,,,,,,False,
4,148,1016,284,C,A,,,15.0,,,,,7610,,,,,,False,
16,148,1016,134,C,A,,,15.0,,,,,7611,,,,,,False,
1,412,1039,284,C,A,,,15.0,,,,,7612,,,,,,False,
4,412,1039,284,C,A,,,15.0,,,,,7613,,,,,,False,
16,412,1039,134,C,A,,,15.0,,,,,7614,,,,,,False,
1,412,954,284,C,A,,,15.0,,,,,7615,,,,,,False,
4,412,954,284,C,A,,,15.0,,,,,7616,,,,,,False,
16,412,954,134,C,A,,,15.0,,,,,7617,,,,,,False,
1,412,1062,284,C,A,,,15.0,,,,,7618,,,,,,False,
4,412,1062,284,C,A,,,15.0,,,,,7619,,,,,,False,
16,412,1062,134,C,A,,,15.0,,,,,7620,,,,,,False,
1,412,1028,284,C,A,,,15.0,,,,,7627,,,,,,False,
4,412,1028,284,C,A,,,15.0,,,,,7628,,,,,,False,
16,412,1028,134,C,A,,,15.0,,,,,7629,,,,,,False,
1,153,1031,284,C,A,,,15.0,,,,,7630,,,,,,False,
4,153,1031,284,C,A,,,15.0,,,,,7631,,,,,,False,
16,153,1031,134,C,A,,,15.0,,,,,7632,,,,,,False,
1,153,1095,284,C,A,,,15.0,,,,,7633,,,,,,False,
4,153,1095,284,C,A,,,15.0,,,,,7634,,,,,,False,
16,153,1095,134,C,A,,,15.0,,,,,7635,,,,,,False,
1,153,1084,284,C,A,,,15.0,,,,,7636,,,,,,False,
4,153,1084,284,C,A,,,15.0,,,,,7637,,,,,,False,
16,153,1084,134,C,A,,,15.0,,,,,7638,,,,,,False,
1,153,1075,284,C,A,,,15.0,,,,,7639,,,,,,False,
4,153,1075,284,C,A,,,15.0,,,,,7640,,,,,,False,
16,153,1075,134,C,A,,,15.0,,,,,7641,,,,,,False,
1,418,991,284,C,A,,,15.0,,,,,7642,,,,,,False,
4,418,991,284,C,A,,,15.0,,,,,7643,,,,,,False,
16,418,991,134,C,A,,,15.0,,,,,7644,,,,,,False,
1,418,1049,284,C,A,,,15.0,,,,,7645,,,,,,False,
4,418,1049,284,C,A,,,15.0,,,,,7646,,,,,,False,
16,418,1049,134,C,A,,,15.0,,,,,7647,,,,,,False,
1,418,979,284,C,A,,,15.0,,,,,7648,,,,,,False,
4,418,979,284,C,A,,,15.0,,,,,7649,,,,,,False,
16,418,979,134,C,A,,,15.0,,,,,7650,,,,,,False,
1,418,1069,284,C,A,,,15.0,,,,,7651,,,,,,False,
4,418,1069,284,C,A,,,15.0,,,,,7652,,,,,,False,
16,418,1069,134,C,A,,,15.0,,,,,7653,,,,,,False,
1,187,1124,324,C,A,,,16.0,,,,,7654,,,,,,False,
4,187,1124,324,C,A,,,16.0,,,,,7655,,,,,,False,
5,187,1124,324,C,A,,,16.0,,,,,7656,,,,,,False,
19,187,1124,242,C,A,,,16.0,,,,,7657,,,,,,False,
1,412,684,284,C,A,,,,,,,,7664,,,,,,False,
4,412,684,284,C,A,,,,,,,,7665,,,,,,False,
16,412,684,134,C,A,,,,,,,,7666,,,,,,False,
1,153,631,284,C,A,,,,,,,,7667,,,,,,False,
4,153,631,284,C,A,,,,,,,,7668,,,,,,False,
16,153,631,134,C,A,,,,,,,,7669,,,,,,False,
1,148,819,284,C,A,,,,,,,,7670,,,,,,False,
4,148,819,284,C,A,,,,,,,,7671,,,,,,False,
16,148,819,134,C,A,,,,,,,,7672,,,,,,False,
1,412,1047,284,C,A,,,,,,,,7673,,,,,,False,
4,412,1047,284,C,A,,,,,,,,7674,,,,,,False,
16,412,1047,134,C,A,,,,,,,,7675,,,,,,False,
1,251,511,232,C,A,,,,,,,,7676,,,,,,False,
4,251,511,232,C,A,,,,,,,,7677,,,,,,False,
16,251,511,230,C,A,,,,,,,,7678,,,,,,False,
1,160,361,230,C,A,,,,,,,,7682,,,,,,False,
4,160,361,231,C,A,,,,,,,,7683,,,,,,False,
16,160,361,230,C,A,,,,,,,,7684,,,,,,False,
1,266,577,327,C,A,,,,,,,,7685,,,,,,False,
4,266,577,327,C,A,,,,,,,,7686,,,,,,False,
5,266,577,327,C,A,,,,,,,,7687,,,,,,False,
17,266,577,248,C,A,,,,,,,,7688,,,,,,False,
1,164,440,322,C,A,,,,,,,,7689,,,,,,False,
4,164,440,322,C,A,,,,,,,,7690,,,,,,False,
16,164,440,230,C,A,,,,,,,,7691,,,,,,False,
1,244,705,232,C,A,,,,,,,,7696,,,,,,False,
4,244,705,232,C,A,,,,,,,,7697,,,,,,False,
16,244,705,230,C,A,,,,,,,,7698,,,,,,False,
1,251,494,230,C,A,,,,,,,,7699,,,,,,False,
4,251,494,231,C,A,,,,,,,,7700,,,,,,False,
16,251,494,230,C,A,,,,,,,,7701,,,,,,False,
1,251,544,322,C,A,,,,,,,,7702,,,,,,False,
4,251,544,322,C,A,,,,,,,,7703,,,,,,False,
16,251,544,230,C,A,,,,,,,,7704,,,,,,False,
1,165,436,322,C,A,,,,,,,,7705,,,,,,False,
4,165,436,322,C,A,,,,,,,,7706,,,,,,False,
16,165,436,230,C,A,,,,,,,,7707,,,,,,False,
1,161,365,322,C,A,,,,,,,,7708,,,,,,False,
4,161,365,322,C,A,,,,,,,,7709,,,,,,False,
16,161,365,230,C,A,,,,,,,,7710,,,,,,False,
1,177,976,323,C,A,,,,,,,,7711,,,,,,False,
4,177,976,323,C,A,,,,,,,,7712,,,,,,False,
19,177,976,236,C,A,,,,,,,,7713,,,,,,False,
1,410,657,284,C,A,,,,,,,,7714,,,,,,False,
4,410,657,284,C,A,,,,,,,,7715,,,,,,False,
16,410,657,134,C,A,,,,,,,,7716,,,,,,False,
1,194,1083,324,C,A,,,,,,,,7720,,,,,,False,
4,194,1083,324,C,A,,,,,,,,7721,,,,,,False,
5,194,1083,324,C,A,,,,,,,,7722,,,,,,False,
19,194,1083,242,C,A,,,,,,,,7723,,,,,,False,
1,208,125,328,C,A,,,15.0,,,,,7724,,,,,,False,
4,208,125,328,C,A,,,15.0,,,,,7725,,,,,,False,
5,208,125,328,C,A,,,15.0,,,,,7726,,,,,,False,
17,208,125,260,C,A,,,15.0,,,,,7727,,,,,,False,
1,208,122,328,C,A,,,15.0,,,,,7728,,,,,,False,
4,208,122,328,C,A,,,15.0,,,,,7729,,,,,,False,
5,208,122,328,C,A,,,15.0,,,,,7730,,,,,,False,
17,208,122,260,C,A,,,15.0,,,,,7731,,,,,,False,
1,409,242,255,C,A,,,15.0,,,,,7732,,,,,,False,
4,409,242,255,C,A,,,15.0,,,,,7733,,,,,,False,
5,409,242,254,C,A,,,15.0,,,,,7734,,,,,,False,
17,409,242,254,C,A,,,15.0,,,,,7735,,,,,,False,
1,194,263,324,C,A,,,,,,,,7736,,,,,,False,
4,194,263,324,C,A,,,,,,,,7737,,,,,,False,
5,194,263,324,C,A,,,,,,,,7738,,,,,,False,
19,194,263,242,C,A,,,,,,,,7739,,,,,,False,
1,186,579,242,C,A,,,,,,,,7740,,,,,,False,
4,186,579,242,C,A,,,,,,,,7741,,,,,,False,
5,186,579,242,C,A,,,,,,,,7742,,,,,,False,
19,186,579,242,C,A,,,,,,,,7743,,,,,,False,
1,251,507,230,C,A,,,,,,,,7744,,,,,,False,
4,251,507,231,C,A,,,,,,,,7745,,,,,,False,
16,251,507,230,C,A,,,,,,,,7746,,,,,,False,
1,251,620,231,C,A,,,,,,,,7747,,,,,,False,
4,251,620,231,C,A,,,,,,,,7748,,,,,,False,
16,251,620,230,C,A,,,,,,,,7749,,,,,,False,
1,238,713,134,C,A,,,,,,,,7753,,,,,,False,
4,238,713,134,C,A,,,,,,,,7754,,,,,,False,
16,238,713,134,C,A,,,,,,,,7755,,,,,,False,
1,415,225,323,C,A,,,,,,,,7763,,,,,,False,
4,415,225,323,C,A,,,,,,,,7764,,,,,,False,
19,415,225,236,C,A,,,,,,,,7765,,,,,,False,
1,190,513,243,C,A,,,,,,,,7769,,,,,,False,
4,190,513,243,C,A,,,,,,,,7770,,,,,,False,
5,190,513,242,C,A,,,,,,,,7771,,,,,,False,
19,190,513,242,C,A,,,,,,,,7772,,,,,,False,
1,190,332,324,C,A,,,,,,,,7773,,,,,,False,
4,190,332,324,C,A,,,,,,,,7774,,,,,,False,
5,190,332,324,C,A,,,,,,,,7775,,,,,,False,
19,190,332,242,C,A,,,,,,,,7776,,,,,,False,
1,180,1072,238,C,A,,,,,,,,7783,,,,,,False,
4,180,1072,238,C,A,,,,,,,,7784,,,,,,False,
19,180,1072,236,C,A,,,,,,,,7785,,,,,,False,
1,180,1024,323,C,A,,,,,,,,7786,,,,,,False,
4,180,1024,323,C,A,,,,,,,,7787,,,,,,False,
19,180,1024,236,C,A,,,,,,,,7788,,,,,,False,
1,251,568,232,C,A,,,,,,,,7789,,,,,,False,
4,251,568,232,C,A,,,,,,,,7790,,,,,,False,
16,251,568,230,C,A,,,,,,,,7791,,,,,,False,
1,149,997,284,C,A,,,16.0,,,,,7792,,,,,,False,
4,149,997,284,C,A,,,16.0,,,,,7793,,,,,,False,
16,149,997,134,C,A,,,16.0,,,,,7794,,,,,,False,
1,409,254,256,C,A,,,,,,,,7795,,,,,,False,
4,409,254,256,C,A,,,,,,,,7796,,,,,,False,
5,409,254,256,C,A,,,,,,,,7797,,,,,,False,
17,409,254,254,C,A,,,,,,,,7798,,,,,,False,
1,190,512,324,C,A,,,,,,,,7803,,,,,,False,
4,190,512,324,C,A,,,,,,,,7804,,,,,,False,
5,190,512,324,C,A,,,,,,,,7805,,,,,,False,
19,190,512,242,C,A,,,,,,,,7806,,,,,,False,
1,409,784,326,C,A,,,,,,,,7807,,,,,,False,
4,409,784,326,C,A,,,,,,,,7808,,,,,,False,
5,409,784,326,C,A,,,,,,,,7809,,,,,,False,
17,409,784,254,C,A,,,,,,,,7810,,,,,,False,
1,180,743,323,C,A,,,,,,,,7811,,,,,,False,
4,180,743,323,C,A,,,,,,,,7812,,,,,,False,
19,180,743,236,C,A,,,,,,,,7813,,,,,,False,
1,190,516,324,C,A,,,,,,,,7814,,,,,,False,
4,190,516,324,C,A,,,,,,,,7815,,,,,,False,
5,190,516,324,C,A,,,,,,,,7816,,,,,,False,
19,190,516,242,C,A,,,,,,,,7817,,,,,,False,
1,249,441,327,C,A,,,,,,,,7818,,,,,,False,
4,249,441,327,C,A,,,,,,,,7819,,,,,,False,
5,249,441,327,C,A,,,,,,,,7820,,,,,,False,
17,249,441,248,C,A,,,,,,,,7821,,,,,,False,
1,160,636,232,C,A,,,,,,,,7822,,,,,,False,
4,160,636,232,C,A,,,,,,,,7823,,,,,,False,
16,160,636,230,C,A,,,,,,,,7824,,,,,,False,
1,409,1077,255,C,A,,,,,,,,7825,,,,,,False,
4,409,1077,255,C,A,,,,,,,,7826,,,,,,False,
5,409,1077,254,C,A,,,,,,,,7827,,,,,,False,
17,409,1077,254,C,A,,,,,,,,7828,,,,,,False,
1,409,1073,255,C,A,,,,,,,,7829,,,,,,False,
4,409,1073,255,C,A,,,,,,,,7830,,,,,,False,
5,409,1073,254,C,A,,,,,,,,7831,,,,,,False,
17,409,1073,254,C,A,,,,,,,,7832,,,,,,False,
5,273,250,330,C,A,,,293.0,,,,,7833,,,,,,False,
5,273,305,330,C,A,,,293.0,,,,,7834,,,,,,False,
5,273,448,330,C,A,,,293.0,,,,,7835,,,,,,False,
1,164,414,322,C,A,,,,,,,,7840,,,,,,False,
4,164,414,322,C,A,,,,,,,,7841,,,,,,False,
16,164,414,230,C,A,,,,,,,,7842,,,,,,False,
1,256,419,243,C,A,,,,,,,,7846,,,,,,False,
4,256,419,243,C,A,,,,,,,,7847,,,,,,False,
5,256,419,242,C,A,,,,,,,,7848,,,,,,False,
19,256,419,242,C,A,,,,,,,,7849,,,,,,False,
5,273,186,330,C,A,,,293.0,,,,,7850,,,,,,False,
5,273,183,280,C,A,,,293.0,,,,,7851,,,,,,False,
5,273,318,279,C,A,,,293.0,,,,,7852,,,,,,False,
5,273,276,330,C,A,,,293.0,,,,,7853,,,,,,False,
5,273,222,330,C,A,,,293.0,,,,,7854,,,,,,False,
5,273,274,330,C,A,,,293.0,,,,,7855,,,,,,False,
5,273,199,330,C,A,,,293.0,,,,,7858,,,,,,False,
5,273,201,330,C,A,,,293.0,,,,,7861,,,,,,False,
5,274,346,330,C,A,,,293.0,,,,,7865,,,,,,False,
5,274,271,330,C,A,,,293.0,,,,,7867,,,,,,False,
5,274,558,330,C,A,,,293.0,,,,,7868,,,,,,False,
5,274,549,330,C,A,,,293.0,,,,,7869,,,,,,False,
5,285,530,279,C,A,,,293.0,,,,,7875,,,,,,False,
5,303,315,279,C,A,,,293.0,,,,,7878,,,,,,False,
5,303,292,330,C,A,,,,,,,,7879,,,,,,False,
5,424,518,330,C,A,,,293.0,,,,,7881,,,,,,False,
5,424,587,330,C,A,,,293.0,,,,,7882,,,,,,False,
5,424,194,280,C,A,,,293.0,,,,,7883,,,,,,False,
5,424,208,330,C,A,,,293.0,,,,,7884,,,,,,False,
5,424,1099,280,C,A,,,293.0,,,,,7885,,,,,,False,
5,424,1098,280,C,A,,,293.0,,,,,7886,,,,,,False,
5,424,1124,330,C,A,,,293.0,,,,,7888,,,,,,False,
5,424,519,279,C,A,,,293.0,,,,,7892,,,,,,False,
5,424,836,279,C,A,,,293.0,,,,,7894,,,,,,False,
5,424,221,330,C,A,,,293.0,,,,,7895,,,,,,False,
5,424,525,279,C,A,,,293.0,,,,,7896,,,,,,False,
5,291,451,330,C,A,,,293.0,,,,,7898,,,,,,False,
5,276,322,330,C,A,,,293.0,,,,,7905,,,,,,False,
5,276,956,280,C,A,,,293.0,,,,,7910,,,,,,False,
5,276,510,330,C,A,,,293.0,,,,,7914,,,,,,False,
5,276,493,330,C,A,,,293.0,,,,,7915,,,,,,False,
5,276,1115,280,C,A,,,293.0,,,,,7916,,,,,,False,
1,409,154,326,C,A,,,15.0,,,,,7926,,,,,,False,
4,409,154,326,C,A,,,15.0,,,,,7927,,,,,,False,
5,409,154,326,C,A,,,15.0,,,,,7928,,,,,,False,
17,409,154,254,C,A,,,15.0,,,,,7929,,,,,,False,
1,190,341,324,C,A,,,,,,,,7933,,,,,,False,
4,190,341,324,C,A,,,,,,,,7934,,,,,,False,
5,190,341,324,C,A,,,,,,,,7935,,,,,,False,
19,190,341,242,C,A,,,,,,,,7936,,,,,,False,
1,193,1040,324,C,A,,,,,,,,7937,,,,,,False,
4,193,1040,324,C,A,,,,,,,,7938,,,,,,False,
5,193,1040,324,C,A,,,,,,,,7939,,,,,,False,
19,193,1040,242,C,A,,,,,,,,7940,,,,,,False,
1,199,757,326,C,A,,,,,,,,7941,,,,,,False,
4,199,757,326,C,A,,,,,,,,7942,,,,,,False,
5,199,757,326,C,A,,,,,,,,7943,,,,,,False,
17,199,757,254,C,A,,,,,,,,7944,,,,,,False,
1,412,600,135,C,A,,,,,,,,7952,,,,,,False,
4,412,600,135,C,A,,,,,,,,7953,,,,,,False,
16,412,600,134,C,A,,,,,,,,7954,,,,,,False,
1,187,920,324,C,A,,,,,,,,7955,,,,,,False,
4,187,920,324,C,A,,,,,,,,7956,,,,,,False,
5,187,920,324,C,A,,,,,,,,7957,,,,,,False,
19,187,920,242,C,A,,,,,,,,7958,,,,,,False,
1,241,939,136,C,A,,,,,,,,7959,,,,,,False,
4,241,939,136,C,A,,,,,,,,7960,,,,,,False,
16,241,939,134,C,A,,,,,,,,7961,,,,,,False,
1,190,312,324,C,A,,,,,,,,7962,,,,,,False,
4,190,312,324,C,A,,,,,,,,7963,,,,,,False,
5,190,312,324,C,A,,,,,,,,7964,,,,,,False,
19,190,312,242,C,A,,,,,,,,7965,,,,,,False,
5,289,280,330,C,A,,,293.0,,,,,7967,,,,,,False,
5,289,535,330,C,A,,,293.0,,,,,7969,,,,,,False,
5,289,321,330,C,A,,,293.0,,,,,7975,,,,,,False,
5,289,964,279,C,A,,,293.0,,,,,7977,,,,,,False,
1,159,638,322,C,A,,,,,,,,7978,,,,,,False,
4,159,638,322,C,A,,,,,,,,7979,,,,,,False,
16,159,638,230,C,A,,,,,,,,7980,,,,,,False,
1,415,210,237,C,A,,,,,,,,7981,,,,,,False,
4,415,210,236,C,A,,,,,,,,7982,,,,,,False,
19,415,210,236,C,A,,,,,,,,7983,,,,,,False,
1,415,209,237,C,A,,,,,,,,7984,,,,,,False,
4,415,209,236,C,A,,,,,,,,7985,,,,,,False,
