IdFaseNota,IdPeriodo,IdSerie,NumeroFase,NomeFase,CabecBoletim,ImprimirBoletimNotaParcial,ImprimirBoletimNPNaoConfirmada,ImprimirBoletimNota,ImprimirBoletimFaltas,StFaseInformada,StCalcularDisciplinaComposta,IdFormulaComposicaoNota,IdFormulaNota,MediaMinimaAprovacao,ValorArredondamentoMedia,IdFormulaAprovacao,IdFormulaFalta,IdFaseNotaAprovacao,IdFaseNotaReprovacao,DataInicioExibicao,NumeroOrdemExibicao,NumeroSemanasLetivas,StCalcularSituacaoGeral,IdFormulaAprovacaoFrequencia,ValorNotaMaxima,DataInicialPeriodoAula,DataFinalPeriodoAula,StCalcDiscCompUtilizaFormulaFN,DataLimiteDigitacaoNota,NumeroDiasLetivos,StDispensarNotaAutomatica,TipoDispensaAutomatica,StConfirmarDispensaAutomatica,SituacaoReprovadoFrequencia,SituacaoAprovado,SituacaoReprovado,StFaseNotaSempreCalcular,TipoInformada,StPermiteProfessorImportarPadraoAvaliacao,StPermiteProfessorInserirEditarAvaliacao,StPermiteProfessorInserirBloco
398,6,15,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,399.0,399.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
399,6,15,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,400.0,400.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
400,6,15,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,401.0,401.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
401,6,15,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,402.0,402.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
402,6,15,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,403.0,403.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
403,6,15,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,404.0,404.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
404,6,15,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,405.0,405.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
405,6,15,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,860.0,860.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
406,6,18,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,407.0,407.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
407,6,18,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,408.0,408.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
408,6,18,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,409.0,409.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
409,6,18,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,410.0,410.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
410,6,18,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,411.0,411.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
411,6,18,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,412.0,412.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
412,6,18,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,413.0,413.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
413,6,18,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,414.0,414.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
414,6,18,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,415.0,415.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
415,6,18,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,416.0,416.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
416,6,18,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,417.0,417.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
417,6,18,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,418.0,418.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
418,6,18,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,419.0,419.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
419,6,18,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,420.0,420.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
420,6,18,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,861.0,861.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
421,6,24,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,422.0,422.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
422,6,24,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,423.0,423.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
423,6,24,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,424.0,424.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
424,6,24,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,425.0,425.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
425,6,24,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,426.0,426.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
426,6,24,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,427.0,427.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
427,6,24,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,428.0,428.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
428,6,24,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,429.0,429.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
429,6,24,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,430.0,430.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
430,6,24,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,431.0,431.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
431,6,24,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,432.0,432.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
432,6,24,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,433.0,433.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
433,6,24,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,434.0,434.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
434,6,24,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,435.0,435.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
435,6,24,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,862.0,862.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
436,6,25,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,437.0,437.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
437,6,25,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,438.0,438.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
438,6,25,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,439.0,439.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
439,6,25,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,440.0,440.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
440,6,25,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,441.0,441.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
441,6,25,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,442.0,442.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
442,6,25,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,443.0,443.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
443,6,25,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,444.0,444.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
444,6,25,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,445.0,445.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
445,6,25,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,446.0,446.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
446,6,25,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,447.0,447.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
447,6,25,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,448.0,448.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
448,6,25,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,449.0,449.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
449,6,25,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,450.0,450.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
450,6,25,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,863.0,863.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
451,6,29,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,452.0,452.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
452,6,29,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,453.0,453.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
453,6,29,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,454.0,454.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
454,6,29,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,455.0,455.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
455,6,29,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,456.0,456.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
456,6,29,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,457.0,457.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
457,6,29,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,458.0,458.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
458,6,29,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,459.0,459.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
459,6,29,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,460.0,460.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
460,6,29,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,461.0,461.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
461,6,29,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,462.0,462.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
462,6,29,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,463.0,463.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
463,6,29,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,464.0,464.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
464,6,29,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,465.0,465.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
465,6,29,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,864.0,864.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
466,6,32,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,467.0,467.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
467,6,32,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,468.0,468.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
468,6,32,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,469.0,469.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
469,6,32,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,470.0,470.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
470,6,32,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,471.0,471.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
471,6,32,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,472.0,472.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
472,6,32,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,473.0,473.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
473,6,32,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,474.0,474.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
474,6,32,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,475.0,475.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
475,6,32,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,476.0,476.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
476,6,32,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,477.0,477.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
477,6,32,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,478.0,478.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
478,6,32,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,479.0,479.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
479,6,32,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,480.0,480.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
480,6,32,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,865.0,865.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
481,6,54,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,482.0,482.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
482,6,54,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,483.0,483.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
483,6,54,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,484.0,484.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
484,6,54,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,485.0,485.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
485,6,54,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,486.0,486.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
486,6,54,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,487.0,487.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
487,6,54,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,488.0,488.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
488,6,54,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,489.0,489.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
489,6,54,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,490.0,490.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
490,6,54,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,491.0,491.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
491,6,54,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,492.0,492.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
492,6,54,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,493.0,493.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
493,6,54,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,494.0,494.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
494,6,54,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,495.0,495.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
495,6,54,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,886.0,886.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
496,6,59,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,497.0,497.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
497,6,59,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,498.0,498.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
498,6,59,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,499.0,499.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
499,6,59,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,500.0,500.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
500,6,59,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,501.0,501.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
501,6,59,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,502.0,502.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
502,6,59,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,503.0,503.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
503,6,59,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,504.0,504.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
504,6,59,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,505.0,505.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
505,6,59,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,506.0,506.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
506,6,59,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,507.0,507.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
507,6,59,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,508.0,508.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
508,6,59,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,509.0,509.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
509,6,59,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,510.0,510.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
510,6,59,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,890.0,890.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
511,6,33,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,58.0,,,,61.0,,512.0,512.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
512,6,33,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,59.0,,,,62.0,,513.0,513.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
513,6,33,3,P1,P1,False,False,True,True,True,False,58.0,,,,63.0,,514.0,514.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
514,6,33,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,59.0,,,,64.0,,515.0,515.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
515,6,33,5,P2,P2,False,False,True,True,True,False,58.0,,,,65.0,,516.0,516.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
516,6,33,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,80.0,,,71.0,,517.0,517.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
517,6,33,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,90.0,,,,66.0,,518.0,518.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
518,6,33,8,P3,P3,False,False,True,False,True,False,58.0,,,,72.0,,519.0,519.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
519,6,33,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,520.0,520.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
520,6,33,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,521.0,521.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
521,6,33,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,522.0,522.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
